,0,1,2,3
4358,4358,1504368437.2648234,1668,899
4359,4359,1504368437.3648489,1668,899
4360,4360,1504368437.4648724,1668,899
4361,4361,1504368437.5648968,1668,899
4362,4362,1504368437.6649213,1668,899
4363,4363,1504368437.7649455,1668,899
4364,4364,1504368437.8649702,1668,899
4365,4365,1504368437.9649944,1668,899
4366,4366,1504368438.065019,1650,915
4367,4367,1504368438.165044,1519,940
4368,4368,1504368438.2650678,1381,948
4369,4369,1504368438.3650925,1250,945
4370,4370,1504368438.465117,1118,931
4371,4371,1504368438.5651412,1065,929
4372,4372,1504368438.6651657,984,917
4373,4373,1504368438.7651896,915,911
4374,4374,1504368438.8652146,915,911
4375,4375,1504368438.9652393,915,911
4376,4376,1504368439.0652633,915,911
4377,4377,1504368439.1652877,915,911
4378,4378,1504368439.2653122,915,911
4379,4379,1504368439.365337,915,911
4380,4380,1504368439.4653606,915,911
4381,4381,1504368439.5653856,915,911
4382,4382,1504368439.6654105,915,911
4383,4383,1504368439.7654343,915,911
4384,4384,1504368439.8654587,915,911
4385,4385,1504368439.9654832,915,911
4386,4386,1504368440.0655077,915,911
4387,4387,1504368440.165532,915,911
4388,4388,1504368440.2655566,915,911
4389,4389,1504368440.3655808,915,911
4390,4390,1504368440.4656057,915,911
4391,4391,1504368440.5656295,915,911
4392,4392,1504368440.6656547,915,911
4393,4393,1504368440.7656784,915,911
4394,4394,1504368440.865703,915,911
4395,4395,1504368440.9657276,915,911
4396,4396,1504368441.065752,915,911
4397,4397,1504368441.1657765,915,911
4398,4398,1504368441.265801,915,911
4399,4399,1504368441.3658254,915,911
4400,4400,1504368441.46585,915,911
4401,4401,1504368441.565874,915,911
4402,4402,1504368441.6658988,915,911
4403,4403,1504368441.765923,915,911
4404,4404,1504368441.8659475,915,911
4405,4405,1504368441.965972,915,911
4406,4406,1504368442.0659964,915,911
4407,4407,1504368442.166021,915,911
4408,4408,1504368442.266046,915,911
4409,4409,1504368442.3660698,915,911
4410,4410,1504368442.466094,915,911
4411,4411,1504368442.5661185,915,911
4412,4412,1504368442.666143,915,911
4413,4413,1504368442.7661674,915,911
4414,4414,1504368442.8661916,915,911
4415,4415,1504368442.9662163,915,911
4416,4416,1504368443.066241,925,888
4417,4417,1504368443.1662652,959,856
4418,4418,1504368443.2662892,965,851
4419,4419,1504368443.366314,987,847
4420,4420,1504368443.4663384,1087,854
4421,4421,1504368443.5663629,1094,857
4422,4422,1504368443.6663873,1075,871
4423,4423,1504368443.766413,994,883
4424,4424,1504368443.8664362,944,889
4425,4425,1504368443.9664607,944,889
4426,4426,1504368444.0664852,944,889
4427,4427,1504368444.1665094,944,889
4428,4428,1504368444.266534,944,889
4429,4429,1504368444.3665593,944,889
4430,4430,1504368444.4665828,971,893
4431,4431,1504368444.5666072,1081,917
4432,4432,1504368444.6666327,1220,934
4433,4433,1504368444.7666564,1459,954
4434,4434,1504368444.8666806,1634,962
4435,4435,1504368444.966705,1728,960
4436,4436,1504368445.06673,1736,960
4437,4437,1504368445.166754,1736,960
4438,4438,1504368445.2667782,1736,960
4439,4439,1504368445.3668027,1736,960
4440,4440,1504368445.4668279,1736,960
4441,4441,1504368445.5668516,1736,960
4442,4442,1504368445.6668775,1732,962
4443,4443,1504368445.7669005,1703,962
4444,4444,1504368445.866925,1701,962
4445,4445,1504368445.9669495,1701,961
4446,4446,1504368446.0669744,1701,961
4447,4447,1504368446.1669989,1701,961
4448,4448,1504368446.2670226,1701,961
4449,4449,1504368446.367047,1701,961
4450,4450,1504368446.4670718,1701,961
4451,4451,1504368446.5670962,1701,961
4452,4452,1504368446.6671202,1701,961
4453,4453,1504368446.7671444,1690,962
4454,4454,1504368446.8671694,1471,950
4455,4455,1504368446.967194,1352,928
4456,4456,1504368447.0672183,1468,914
4457,4457,1504368447.1672425,1664,924
4458,4458,1504368447.267267,1677,925
4459,4459,1504368447.3672917,1677,925
4460,4460,1504368447.467316,1677,925
4461,4461,1504368447.5673406,1677,925
4462,4462,1504368447.6673648,1677,925
4463,4463,1504368447.7673893,1677,925
4464,4464,1504368447.8674142,1677,925
4465,4465,1504368447.967438,1677,927
4466,4466,1504368448.0674636,1677,927
4467,4467,1504368448.167487,1675,928
4468,4468,1504368448.2675114,1675,928
4469,4469,1504368448.3675356,1675,928
4470,4470,1504368448.4675603,1673,929
4471,4471,1504368448.567586,1673,929
4472,4472,1504368448.6676095,1673,929
4473,4473,1504368448.7676337,1673,929
4474,4474,1504368448.867658,1669,931
4475,4475,1504368448.9676824,1667,931
4476,4476,1504368449.0677085,1667,931
4477,4477,1504368449.1677313,1667,931
4478,4478,1504368449.267756,1667,931
4479,4479,1504368449.3677804,1667,931
4480,4480,1504368449.4678047,1667,931
4481,4481,1504368449.567829,1667,931
4482,4482,1504368449.6678538,1667,931
4483,4483,1504368449.7678778,1667,931
4484,4484,1504368449.8679028,1667,931
4485,4485,1504368449.9679267,1667,931
4486,4486,1504368450.0679512,1672,928
4487,4487,1504368450.1679766,1707,917
4488,4488,1504368450.2680001,1844,792
4489,4489,1504368450.3680246,1967,585
4490,4490,1504368450.4680493,2029,520
4491,4491,1504368450.5680735,2113,451
4492,4492,1504368450.6680977,2168,386
4493,4493,1504368450.7681222,2168,310
4494,4494,1504368450.8681467,2158,294
4495,4495,1504368450.9681726,2152,294
4496,4496,1504368451.0681956,2067,329
4497,4497,1504368451.16822,1889,448
4498,4498,1504368451.2682447,1667,671
4499,4499,1504368451.368269,1616,717
4500,4500,1504368451.4682944,1617,717
4501,4501,1504368451.568318,1609,721
4502,4502,1504368451.6683426,1578,737
4503,4503,1504368451.7683666,1529,736
4504,4504,1504368451.868391,1489,749
4505,4505,1504368451.9684157,1486,750
4506,4506,1504368452.0684395,1486,750
4507,4507,1504368452.1684644,1486,750
4508,4508,1504368452.26849,1486,750
4509,4509,1504368452.368513,1454,788
4510,4510,1504368452.4685378,1302,915
4511,4511,1504368452.5685625,1270,931
4512,4512,1504368452.6685865,1221,937
4513,4513,1504368452.768611,1209,948
4514,4514,1504368452.8686354,1581,909
4515,4515,1504368452.9686599,1910,793
4516,4516,1504368453.0686853,1910,793
4517,4517,1504368453.1687088,1910,793
4518,4518,1504368453.2687333,1910,793
4519,4519,1504368453.3687582,1909,797
4520,4520,1504368453.4687817,1887,836
4521,4521,1504368453.5688074,1864,873
4522,4522,1504368453.6688309,1864,873
4523,4523,1504368453.7688558,1863,873
4524,4524,1504368453.8688812,1863,873
4525,4525,1504368453.9689043,1863,873
4526,4526,1504368454.0689287,1863,873
4527,4527,1504368454.1689532,1865,868
4528,4528,1504368454.2689774,1941,771
4529,4529,1504368454.3690045,2021,654
4530,4530,1504368454.4690263,2049,570
4531,4531,1504368454.569051,2060,535
4532,4532,1504368454.6690755,2047,523
4533,4533,1504368454.7691,1966,520
4534,4534,1504368454.8691242,1922,530
4535,4535,1504368454.9691486,1907,538
4536,4536,1504368455.069173,1877,551
4537,4537,1504368455.1691983,1834,565
4538,4538,1504368455.2692218,1755,585
4539,4539,1504368455.3692462,1593,622
4540,4540,1504368455.4692712,1492,641
4541,4541,1504368455.5692952,1486,642
4542,4542,1504368455.66932,1372,635
4543,4543,1504368455.769344,1339,593
4544,4544,1504368455.8693683,1452,463
4545,4545,1504368455.9693935,1461,473
4546,4546,1504368456.0694175,1396,597
4547,4547,1504368456.1694417,1267,715
4548,4548,1504368456.269466,1204,756
4549,4549,1504368456.3694906,1204,757
4550,4550,1504368456.4695163,1225,729
4551,4551,1504368456.5695395,1430,678
4552,4552,1504368456.6695638,1547,669
4553,4553,1504368456.7695885,1553,665
4554,4554,1504368456.869613,1435,511
4555,4555,1504368456.9696374,1027,475
4556,4556,1504368457.0696616,923,510
4557,4557,1504368457.1696863,895,513
4558,4558,1504368457.269711,854,518
4559,4559,1504368457.3697352,800,626
4560,4560,1504368457.4697595,739,845
4561,4561,1504368457.569784,749,899
4562,4562,1504368457.6698084,749,900
4563,4563,1504368457.7698328,747,905
4564,4564,1504368457.8698573,681,945
4565,4565,1504368457.9698815,683,936
4566,4566,1504368458.0699086,683,936
4567,4567,1504368458.1699305,683,936
4568,4568,1504368458.269955,683,935
4569,4569,1504368458.3699796,664,953
4570,4570,1504368458.4700038,610,964
4571,4571,1504368458.5700285,607,964
4572,4572,1504368458.6700532,606,965
4573,4573,1504368458.770077,607,967
4574,4574,1504368458.8701022,702,1002
4575,4575,1504368458.9701257,778,1006
4576,4576,1504368459.0701504,851,1006
4577,4577,1504368459.1701748,922,1006
4578,4578,1504368459.270199,947,1006
4579,4579,1504368459.3702242,962,1005
4580,4580,1504368459.4702482,1080,1009
4581,4581,1504368459.5702732,1207,1024
4582,4582,1504368459.6702974,1293,1029
4583,4583,1504368459.7703216,1300,1030
4584,4584,1504368459.8703458,1300,1030
4585,4585,1504368459.9703708,1299,1032
4586,4586,1504368460.0703948,1297,1032
4587,4587,1504368460.1704202,1297,1032
4588,4588,1504368460.2704437,1297,1032
4589,4589,1504368460.3704681,1164,1022
4590,4590,1504368460.470493,934,990
4591,4591,1504368460.570517,889,985
4592,4592,1504368460.6705418,823,961
4593,4593,1504368460.7705665,701,864
4594,4594,1504368460.87059,655,823
4595,4595,1504368460.9706156,655,823
4596,4596,1504368461.0706398,655,823
4597,4597,1504368461.1706636,655,823
4598,4598,1504368461.2706883,655,823
4599,4599,1504368461.3707125,655,823
4600,4600,1504368461.4707375,658,847
4601,4601,1504368461.570762,688,888
4602,4602,1504368461.670786,704,902
4603,4603,1504368461.770812,731,918
4604,4604,1504368461.8708348,793,922
4605,4605,1504368461.970859,860,918
4606,4606,1504368462.070884,861,918
4607,4607,1504368462.170908,849,916
4608,4608,1504368462.2709339,738,896
4609,4609,1504368462.370957,672,887
4610,4610,1504368462.4709814,668,887
4611,4611,1504368462.5710065,668,887
4612,4612,1504368462.67103,668,887
4613,4613,1504368462.7710545,668,887
4614,4614,1504368462.87108,668,887
4615,4615,1504368462.9711034,775,937
4616,4616,1504368463.071128,919,972
4617,4617,1504368463.1711524,935,973
4618,4618,1504368463.2711768,935,973
4619,4619,1504368463.3712015,935,973
4620,4620,1504368463.4712274,910,969
4621,4621,1504368463.5712507,792,932
4622,4622,1504368463.6712744,698,902
4623,4623,1504368463.7712998,675,894
4624,4624,1504368463.8713236,663,890
4625,4625,1504368463.971348,635,862
4626,4626,1504368464.0713723,599,800
4627,4627,1504368464.171397,639,697
4628,4628,1504368464.2714212,928,599
4629,4629,1504368464.3714461,957,591
4630,4630,1504368464.4714704,1001,594
4631,4631,1504368464.5714943,1216,607
4632,4632,1504368464.67152,1253,612
4633,4633,1504368464.7715435,1263,623
4634,4634,1504368464.871568,1261,680
4635,4635,1504368464.9715924,1219,754
4636,4636,1504368465.0716166,1222,756
4637,4637,1504368465.1716418,1257,732
4638,4638,1504368465.2716656,1358,661
4639,4639,1504368465.371691,1400,648
4640,4640,1504368465.471715,1347,658
4641,4641,1504368465.5717392,1209,684
4642,4642,1504368465.6717634,1237,748
4643,4643,1504368465.7717881,1351,795
4644,4644,1504368465.871812,1538,793
4645,4645,1504368465.971837,1750,661
4646,4646,1504368466.0718613,1783,580
4647,4647,1504368466.1718855,1745,538
4648,4648,1504368466.2719104,1574,481
4649,4649,1504368466.3719344,1320,416
4650,4650,1504368466.4719596,1230,410
4651,4651,1504368466.571983,1124,432
4652,4652,1504368466.6720078,945,469
4653,4653,1504368466.7720323,897,474
4654,4654,1504368466.8720567,897,474
4655,4655,1504368466.9720812,897,474
4656,4656,1504368467.0721054,887,517
4657,4657,1504368467.1721294,851,587
4658,4658,1504368467.2721546,806,644
4659,4659,1504368467.3721786,798,650
4660,4660,1504368467.4722028,797,651
4661,4661,1504368467.5722277,796,652
4662,4662,1504368467.672252,786,659
4663,4663,1504368467.7722764,765,654
4664,4664,1504368467.8723013,752,596
4665,4665,1504368467.972325,847,447
4666,4666,1504368468.0723503,1063,341
4667,4667,1504368468.172376,1204,308
4668,4668,1504368468.2723987,1208,306
4669,4669,1504368468.372423,1208,306
4670,4670,1504368468.4724474,1208,309
4671,4671,1504368468.572472,1132,337
4672,4672,1504368468.6724963,1004,363
4673,4673,1504368468.772521,923,376
4674,4674,1504368468.8725455,913,379
4675,4675,1504368468.97257,913,379
4676,4676,1504368469.072594,913,379
4677,4677,1504368469.172619,918,373
4678,4678,1504368469.2726429,948,360
4679,4679,1504368469.3726683,959,355
4680,4680,1504368469.472692,961,354
4681,4681,1504368469.5727165,961,354
4682,4682,1504368469.672741,961,354
4683,4683,1504368469.7727654,961,354
4684,4684,1504368469.8727894,961,354
4685,4685,1504368469.9728138,961,354
4686,4686,1504368470.0728383,961,354
4687,4687,1504368470.172864,961,354
4688,4688,1504368470.2728872,960,362
4689,4689,1504368470.3729117,953,374
4690,4690,1504368470.472937,929,395
4691,4691,1504368470.5729609,882,422
4692,4692,1504368470.6729863,793,457
4693,4693,1504368470.77301,701,493
4694,4694,1504368470.873034,636,525
4695,4695,1504368470.9730582,603,543
4696,4696,1504368471.0730834,597,547
4697,4697,1504368471.1731071,610,623
4698,4698,1504368471.2731318,640,745
4699,4699,1504368471.373156,640,769
4700,4700,1504368471.4731815,695,785
4701,4701,1504368471.573205,919,824
4702,4702,1504368471.6732292,1066,871
4703,4703,1504368471.7732544,1076,873
4704,4704,1504368471.873279,1104,862
4705,4705,1504368471.9733036,1195,712
4706,4706,1504368472.073327,1190,698
4707,4707,1504368472.173352,1190,696
4708,4708,1504368472.273377,1201,690
4709,4709,1504368472.3734007,1201,690
4710,4710,1504368472.473425,1210,689
4711,4711,1504368472.5734496,1429,761
4712,4712,1504368472.6734736,1461,776
4713,4713,1504368472.7734993,1392,658
4714,4714,1504368472.8735225,1389,642
4715,4715,1504368472.973547,1389,642
4716,4716,1504368473.073572,1393,609
4717,4717,1504368473.173597,1404,514
4718,4718,1504368473.2736208,1404,514
4719,4719,1504368473.373645,1401,546
4720,4720,1504368473.4736693,1307,655
4721,4721,1504368473.5736969,1171,670
4722,4722,1504368473.6737185,1158,618
4723,4723,1504368473.773743,1245,530
4724,4724,1504368473.873767,1238,541
4725,4725,1504368473.9737916,1187,571
4726,4726,1504368474.0738158,1168,580
4727,4727,1504368474.1738403,1231,638
4728,4728,1504368474.2738647,1660,818
4729,4729,1504368474.37389,1742,840
4730,4730,1504368474.4739134,1740,847
4731,4731,1504368474.573938,1679,919
4732,4732,1504368474.673963,1633,946
4733,4733,1504368474.7739868,1457,960
4734,4734,1504368474.8740113,1200,931
4735,4735,1504368474.9740367,847,828
4736,4736,1504368475.0740602,723,722
4737,4737,1504368475.1740859,731,593
4738,4738,1504368475.274109,807,437
4739,4739,1504368475.3741336,998,323
4740,4740,1504368475.4741595,1076,299
4741,4741,1504368475.5741832,1076,298
4742,4742,1504368475.6742089,1073,308
4743,4743,1504368475.774232,1063,351
4744,4744,1504368475.8742557,1057,389
4745,4745,1504368475.9742844,1031,446
4746,4746,1504368476.0743048,1016,471
4747,4747,1504368476.174329,996,522
4748,4748,1504368476.2743535,1067,526
4749,4749,1504368476.3743777,1095,526
4750,4750,1504368476.4744048,1124,526
4751,4751,1504368476.5744276,1395,410
4752,4752,1504368476.674451,1431,377
4753,4753,1504368476.7744763,1243,460
4754,4754,1504368476.8745,1024,567
4755,4755,1504368476.9745245,1067,584
4756,4756,1504368477.0745494,1385,689
4757,4757,1504368477.1745732,1487,766
4758,4758,1504368477.274598,1478,769
4759,4759,1504368477.3746228,1351,695
4760,4760,1504368477.4746466,1103,568
4761,4761,1504368477.5746715,1091,562
4762,4762,1504368477.6746955,1180,593
4763,4763,1504368477.7747204,1520,758
4764,4764,1504368477.8747444,1635,829
4765,4765,1504368477.9747689,1637,830
4766,4766,1504368478.074794,1548,830
4767,4767,1504368478.174818,1183,757
4768,4768,1504368478.274842,1050,714
4769,4769,1504368478.3748665,1080,706
4770,4770,1504368478.474891,1404,741
4771,4771,1504368478.5749187,1584,770
4772,4772,1504368478.6749399,1532,735
4773,4773,1504368478.7749643,1121,605
4774,4774,1504368478.8749895,989,591
4775,4775,1504368478.9750135,889,607
4776,4776,1504368479.0750377,794,588
4777,4777,1504368479.1750627,828,530
4778,4778,1504368479.2750864,1016,435
4779,4779,1504368479.375113,1249,383
4780,4780,1504368479.4751356,1369,362
4781,4781,1504368479.5751595,1421,360
4782,4782,1504368479.6751845,1393,381
4783,4783,1504368479.775209,1165,364
4784,4784,1504368479.8752344,1053,331
4785,4785,1504368479.9752574,944,330
4786,4786,1504368480.0752819,840,340
4787,4787,1504368480.175307,777,362
4788,4788,1504368480.2753308,762,369
4789,4789,1504368480.3753555,762,369
4790,4790,1504368480.47538,762,369
4791,4791,1504368480.5754042,771,362
4792,4792,1504368480.6754303,804,353
4793,4793,1504368480.775453,817,351
4794,4794,1504368480.8754773,817,351
4795,4795,1504368480.9755037,793,362
4796,4796,1504368481.0755262,755,358
4797,4797,1504368481.1755507,713,342
4798,4798,1504368481.2755754,710,341
4799,4799,1504368481.3755996,710,341
4800,4800,1504368481.4756258,710,341
4801,4801,1504368481.5756485,710,341
4802,4802,1504368481.6756732,710,341
4803,4803,1504368481.7756977,710,341
4804,4804,1504368481.8757217,710,341
4805,4805,1504368481.9757464,710,341
4806,4806,1504368482.0757706,710,341
4807,4807,1504368482.175795,735,336
4808,4808,1504368482.2758217,875,331
4809,4809,1504368482.375844,996,326
4810,4810,1504368482.4758685,1006,326
4811,4811,1504368482.5758934,1006,326
4812,4812,1504368482.6759179,1006,326
4813,4813,1504368482.7759435,1006,326
4814,4814,1504368482.8759663,1006,326
4815,4815,1504368482.9759905,998,331
4816,4816,1504368483.076016,941,341
4817,4817,1504368483.1760397,910,342
4818,4818,1504368483.276064,908,343
4819,4819,1504368483.3760886,908,343
4820,4820,1504368483.476113,908,343
4821,4821,1504368483.5761392,908,343
4822,4822,1504368483.6761615,908,343
4823,4823,1504368483.776186,916,344
4824,4824,1504368483.8762116,940,348
4825,4825,1504368483.9762354,959,352
4826,4826,1504368484.0762596,982,358
4827,4827,1504368484.1762843,1029,374
4828,4828,1504368484.2763083,1110,407
4829,4829,1504368484.376334,1173,435
4830,4830,1504368484.476357,1239,461
4831,4831,1504368484.576382,1302,533
4832,4832,1504368484.676409,1350,614
4833,4833,1504368484.7764304,1350,614
4834,4834,1504368484.876458,1350,615
4835,4835,1504368484.97648,1347,621
4836,4836,1504368485.0765038,1320,664
4837,4837,1504368485.1765287,1288,675
4838,4838,1504368485.2765527,1293,659
4839,4839,1504368485.376577,1314,661
4840,4840,1504368485.4766033,1272,627
4841,4841,1504368485.5766258,1146,656
4842,4842,1504368485.6766534,1114,711
4843,4843,1504368485.7766747,1136,735
4844,4844,1504368485.8766992,1317,762
4845,4845,1504368485.9767246,1605,668
4846,4846,1504368486.0767484,1588,588
4847,4847,1504368486.1767726,1161,531
4848,4848,1504368486.276798,911,524
4849,4849,1504368486.3768215,796,518
4850,4850,1504368486.476847,787,518
4851,4851,1504368486.5768702,787,518
4852,4852,1504368486.6768947,776,573
4853,4853,1504368486.7769196,754,714
4854,4854,1504368486.8769436,804,769
4855,4855,1504368486.976968,1038,833
4856,4856,1504368487.0769925,1140,849
4857,4857,1504368487.177017,1167,846
4858,4858,1504368487.2770436,1187,841
4859,4859,1504368487.377066,1092,792
4860,4860,1504368487.4770901,941,758
4861,4861,1504368487.577116,937,758
4862,4862,1504368487.6771388,933,759
4863,4863,1504368487.7771654,898,810
4864,4864,1504368487.8771887,912,806
4865,4865,1504368487.9772124,912,806
4866,4866,1504368488.0772383,913,805
4867,4867,1504368488.177261,926,832
4868,4868,1504368488.2772863,933,832
4869,4869,1504368488.37731,933,832
4870,4870,1504368488.4773345,933,832
4871,4871,1504368488.5773604,933,832
4872,4872,1504368488.6773834,933,832
4873,4873,1504368488.777408,933,832
4874,4874,1504368488.8774364,933,832
4875,4875,1504368488.9774568,933,832
4876,4876,1504368489.0774813,933,832
4877,4877,1504368489.1775055,965,845
4878,4878,1504368489.2775302,1048,871
4879,4879,1504368489.377556,1048,871
4880,4880,1504368489.4775789,1038,874
4881,4881,1504368489.5776033,1029,875
4882,4882,1504368489.6776285,1029,875
4883,4883,1504368489.7776523,1040,874
4884,4884,1504368489.8776782,1053,874
4885,4885,1504368489.9777014,1053,874
4886,4886,1504368490.0777254,1053,874
4887,4887,1504368490.1777513,1054,874
4888,4888,1504368490.2777743,1092,883
4889,4889,1504368490.3777988,1092,883
4890,4890,1504368490.477824,1092,884
4891,4891,1504368490.5778477,1066,886
4892,4892,1504368490.6778738,1000,880
4893,4893,1504368490.7778976,988,879
4894,4894,1504368490.8779206,988,879
4895,4895,1504368490.977946,973,878
4896,4896,1504368491.0779698,908,870
4897,4897,1504368491.1779945,888,866
4898,4898,1504368491.2780187,861,859
4899,4899,1504368491.3780432,849,856
4900,4900,1504368491.4780686,844,854
4901,4901,1504368491.578092,843,854
4902,4902,1504368491.678117,843,854
4903,4903,1504368491.7781415,843,854
4904,4904,1504368491.8781657,843,854
4905,4905,1504368491.9781926,843,854
4906,4906,1504368492.0782142,843,854
4907,4907,1504368492.1782393,843,854
4908,4908,1504368492.2782652,843,854
4909,4909,1504368492.3782878,843,854
4910,4910,1504368492.478312,843,854
4911,4911,1504368492.5783372,850,847
4912,4912,1504368492.6783612,1083,858
4913,4913,1504368492.7783866,1307,875
4914,4914,1504368492.8784096,1344,879
4915,4915,1504368492.9784346,1349,879
4916,4916,1504368493.0784602,1349,879
4917,4917,1504368493.178483,1390,872
4918,4918,1504368493.2785077,1515,855
4919,4919,1504368493.3785322,1531,855
4920,4920,1504368493.4785566,1563,853
4921,4921,1504368493.578582,1605,846
4922,4922,1504368493.6786053,1639,840
4923,4923,1504368493.7786295,1639,840
4924,4924,1504368493.878655,1639,840
4925,4925,1504368493.9786785,1639,840
4926,4926,1504368494.078703,1639,840
4927,4927,1504368494.1787276,1639,840
4928,4928,1504368494.2787519,1639,840
4929,4929,1504368494.3787763,1623,849
4930,4930,1504368494.4788003,1417,835
4931,4931,1504368494.578825,1377,828
4932,4932,1504368494.6788504,1529,830
4933,4933,1504368494.7788744,1580,837
4934,4934,1504368494.8788993,1532,852
4935,4935,1504368494.978924,1239,865
4936,4936,1504368495.0789475,1046,870
4937,4937,1504368495.1789725,1012,868
4938,4938,1504368495.278998,1063,853
4939,4939,1504368495.3790224,1565,843
4940,4940,1504368495.4790454,1837,851
4941,4941,1504368495.5790696,1854,852
4942,4942,1504368495.6790955,1854,852
4943,4943,1504368495.7791195,1854,852
4944,4944,1504368495.8791428,1854,855
4945,4945,1504368495.9791677,1752,882
4946,4946,1504368496.0791917,1442,893
4947,4947,1504368496.1792161,1405,890
4948,4948,1504368496.2792406,1512,836
4949,4949,1504368496.3792658,1753,761
4950,4950,1504368496.4792922,1816,732
4951,4951,1504368496.579314,1823,701
4952,4952,1504368496.6793382,1779,651
4953,4953,1504368496.7793639,1754,638
4954,4954,1504368496.8793871,1731,678
4955,4955,1504368496.979413,1702,724
4956,4956,1504368497.079436,1702,724
4957,4957,1504368497.1794605,1702,724
4958,4958,1504368497.2794857,1702,724
4959,4959,1504368497.3795102,1701,725
4960,4960,1504368497.4795341,1597,790
4961,4961,1504368497.5795586,1419,849
4962,4962,1504368497.6795828,1397,858
4963,4963,1504368497.7796082,1397,858
4964,4964,1504368497.8796315,1397,858
4965,4965,1504368497.979656,1397,858
4966,4966,1504368498.0796852,1397,858
4967,4967,1504368498.179705,1397,858
4968,4968,1504368498.2797308,1397,858
4969,4969,1504368498.3797536,1397,858
4970,4970,1504368498.479778,1397,858
4971,4971,1504368498.5798025,1397,858
4972,4972,1504368498.679827,1397,858
4973,4973,1504368498.7798514,1397,858
4974,4974,1504368498.8798795,1397,858
4975,4975,1504368498.9799006,1480,828
4976,4976,1504368499.079925,1669,760
4977,4977,1504368499.1799495,1778,678
4978,4978,1504368499.2799735,1814,592
4979,4979,1504368499.379998,1810,536
4980,4980,1504368499.4800231,1797,520
4981,4981,1504368499.5800471,1697,515
4982,4982,1504368499.6800723,1556,502
4983,4983,1504368499.7800958,1555,502
4984,4984,1504368499.8801227,1549,506
4985,4985,1504368499.9801447,1308,611
4986,4986,1504368500.0801692,1262,626
4987,4987,1504368500.1801946,1289,624
4988,4988,1504368500.280218,1375,655
4989,4989,1504368500.3802423,1374,766
4990,4990,1504368500.4802673,1295,773
4991,4991,1504368500.5802915,1224,743
4992,4992,1504368500.6803186,1223,739
4993,4993,1504368500.7803407,1246,701
4994,4994,1504368500.8803658,1315,621
4995,4995,1504368500.980389,1314,624
4996,4996,1504368501.0804136,1176,698
4997,4997,1504368501.1804383,1137,712
4998,4998,1504368501.2804625,1249,661
4999,4999,1504368501.3804867,1317,640
5000,5000,1504368501.4805112,1363,634
5001,5001,1504368501.5805357,1310,719
5002,5002,1504368501.68056,1207,821
5003,5003,1504368501.780585,1214,791
5004,5004,1504368501.8806088,1238,670
5005,5005,1504368501.9806337,1260,619
5006,5006,1504368502.0806577,1270,620
5007,5007,1504368502.180682,1301,704
5008,5008,1504368502.2807088,1313,719
5009,5009,1504368502.380731,1265,736
5010,5010,1504368502.4807558,1173,696
5011,5011,1504368502.58078,1245,632
5012,5012,1504368502.6808045,1404,660
5013,5013,1504368502.7808304,1486,718
5014,5014,1504368502.8808534,1463,766
5015,5015,1504368502.980878,1236,699
5016,5016,1504368503.0809028,981,602
5017,5017,1504368503.1809268,853,520
5018,5018,1504368503.2809513,801,508
5019,5019,1504368503.3809755,795,547
5020,5020,1504368503.481001,949,754
5021,5021,1504368503.5810244,1234,902
5022,5022,1504368503.6810489,1443,965
5023,5023,1504368503.781073,1652,993
5024,5024,1504368503.8810978,1752,991
5025,5025,1504368503.981122,1686,993
5026,5026,1504368504.0811465,1299,936
5027,5027,1504368504.181171,1157,888
5028,5028,1504368504.2811956,1195,837
5029,5029,1504368504.38122,1013,781
5030,5030,1504368504.4812443,631,705
5031,5031,1504368504.5812688,599,698
5032,5032,1504368504.6812954,596,693
5033,5033,1504368504.7813172,581,651
5034,5034,1504368504.881342,571,594
5035,5035,1504368504.9813664,577,502
5036,5036,1504368505.0813909,595,434
5037,5037,1504368505.1814184,617,401
5038,5038,1504368505.2814398,690,411
5039,5039,1504368505.3814642,729,414
5040,5040,1504368505.4814887,729,414
5041,5041,1504368505.5815132,769,427
5042,5042,1504368505.6815414,832,442
5043,5043,1504368505.781562,833,443
5044,5044,1504368505.8815863,991,534
5045,5045,1504368505.9816115,1170,630
5046,5046,1504368506.0816352,1179,626
5047,5047,1504368506.1816604,1156,647
5048,5048,1504368506.2816842,1261,778
5049,5049,1504368506.3817089,1342,949
5050,5050,1504368506.481733,1346,962
5051,5051,1504368506.5817578,1627,927
5052,5052,1504368506.6817822,1729,889
5053,5053,1504368506.7818062,1729,889
5054,5054,1504368506.8818307,1729,889
5055,5055,1504368506.9818552,1806,599
5056,5056,1504368507.081881,1963,349
5057,5057,1504368507.181904,1969,334
5058,5058,1504368507.2819285,1969,336
5059,5059,1504368507.381953,1946,308
5060,5060,1504368507.481978,1933,287
5061,5061,1504368507.5820022,1933,287
5062,5062,1504368507.6820264,1933,287
5063,5063,1504368507.782051,1933,289
5064,5064,1504368507.882075,1921,311
5065,5065,1504368507.9820995,1905,339
5066,5066,1504368508.0821252,1894,361
5067,5067,1504368508.1821485,1869,395
5068,5068,1504368508.282173,1798,442
5069,5069,1504368508.3821974,1738,458
5070,5070,1504368508.4822216,1737,459
5071,5071,1504368508.5822463,1737,459
5072,5072,1504368508.6822703,1674,457
5073,5073,1504368508.782295,1584,447
5074,5074,1504368508.8823195,1575,448
5075,5075,1504368508.9823437,1410,459
5076,5076,1504368509.0823684,1251,461
5077,5077,1504368509.1823926,1251,461
5078,5078,1504368509.2824173,1165,508
5079,5079,1504368509.382442,978,547
